Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural,Education_ScreenTime,Recreational_ScreenTime,device_usage_share,has_health_issue,screen_time_zscore
14,Male,6.46,Smartphone,TRUE,0.46,Poor Sleep,Rural,2.9716,3.4884,47.03459638,1,0.714200978
10,Male,3.71,Smartphone,TRUE,0.54,Poor Sleep,Rural,2.0034,1.7066,12.6029654,1,-2.533322353
10,Male,5.98,Smartphone,TRUE,0.5,Poor Sleep,Rural,2.99,2.99,47.03459638,1,0.545422884
12,Male,5.34,Smartphone,TRUE,0.45,Poor Sleep,Rural,2.403,2.937,25.60749588,1,-0.001650939
15,Male,5.86,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.9338,3.9262,12.6029654,1,-0.176248968
14,Male,5.12,Smartphone,TRUE,0.34,Poor Sleep,Rural,1.7408,3.3792,25.60749588,1,-0.385766602
16,Male,6.35,Smartphone,TRUE,0.37,Poor Sleep,Rural,2.3495,4.0005,47.03459638,1,0.923718613
13,Male,4.64,Smartphone,TRUE,0.5,Poor Sleep,Rural,2.32,2.32,25.60749588,1,-0.96776003
15,Male,3.63,Smartphone,TRUE,0.34,Poor Sleep,Rural,1.2342,2.3958,47.03459638,1,-0.996859702
12,Male,3.36,Smartphone,TRUE,0.41,Poor Sleep,Rural,1.3776,1.9824,12.6029654,1,0.49886341
14,Male,4.85,Smartphone,TRUE,0.49,Poor Sleep,Rural,2.3765,2.4735,12.6029654,1,-2.533322353
10,Male,4.12,Smartphone,TRUE,0.56,Poor Sleep,Rural,2.3072,1.8128,12.6029654,1,-2.533322353
18,Male,5.05,Smartphone,TRUE,0.48,Poor Sleep,Rural,2.424,2.626,25.60749588,1,0.632721898
12,Male,3.64,Smartphone,TRUE,0.36,Poor Sleep,Rural,1.3104,2.3296,14.75494234,1,0.859699335
16,Male,5.18,Smartphone,TRUE,0.34,Poor Sleep,Rural,1.7612,3.4188,47.03459638,1,0.685101307
15,Male,5.04,Smartphone,TRUE,0.47,Poor Sleep,Rural,2.3688,2.6712,25.60749588,1,0.00998893
18,Male,4.04,Smartphone,TRUE,0.37,Poor Sleep,Rural,1.4948,2.5452,47.03459638,1,-0.96776003
14,Male,4.18,Smartphone,TRUE,0.37,Poor Sleep,Rural,1.5466,2.6334,47.03459638,1,4.019923653
14,Male,6.06,Smartphone,TRUE,0.43,Poor Sleep,Rural,2.6058,3.4542,12.6029654,1,1.39513329
18,Male,3.91,Smartphone,TRUE,0.49,Poor Sleep,Rural,1.9159,1.9941,47.03459638,1,1.23217513
13,Male,4.64,Smartphone,TRUE,0.36,Poor Sleep,Rural,1.6704,2.9696,25.60749588,1,-1.153997928
9,Male,3.81,Smartphone,TRUE,0.43,Poor Sleep,Rural,1.6383,2.1717,47.03459638,1,0.365004921
9,Male,3.47,Smartphone,TRUE,0.5,Poor Sleep,Rural,1.735,1.735,47.03459638,1,-0.065670216
14,Male,4.68,Smartphone,TRUE,0.47,Poor Sleep,Rural,2.1996,2.4804,47.03459638,1,-0.513805156
11,Male,3.55,Smartphone,TRUE,0.4,Poor Sleep,Rural,1.42,2.13,25.60749588,1,-2.533322353
11,Male,3.24,Smartphone,TRUE,0.36,Poor Sleep,Rural,1.1664,2.0736,47.03459638,1,4.683396161
8,Male,6.47,Smartphone,TRUE,0.48,Poor Sleep,Rural,3.1056,3.3644,14.75494234,1,-1.433354773
18,Male,3.61,Smartphone,TRUE,0.42,Poor Sleep,Rural,1.5162,2.0938,14.75494234,1,-0.106409756
17,Male,5.79,Smartphone,TRUE,0.34,Poor Sleep,Rural,1.9686,3.8214,25.60749588,1,0.248606235
16,Male,3.79,Smartphone,TRUE,0.39,Poor Sleep,Rural,1.4781,2.3119,47.03459638,1,-0.007470873
17,Male,5.18,Smartphone,TRUE,0.31,Poor Sleep,Rural,1.6058,3.5742,47.03459638,1,0.143847418
14,Male,5.27,Smartphone,TRUE,0.43,Poor Sleep,Rural,2.2661,3.0039,12.6029654,1,-1.671972079
18,Male,4.42,Smartphone,TRUE,0.34,Poor Sleep,Rural,1.5028,2.9172,47.03459638,1,-0.257728048
15,Male,4.01,Smartphone,TRUE,0.31,Poor Sleep,Rural,1.2431,2.7669,47.03459638,1,0.45812387
10,Male,4.81,Smartphone,TRUE,0.46,Poor Sleep,Rural,2.2126,2.5974,47.03459638,1,1.243814998
14,Male,4.75,Smartphone,TRUE,0.42,Poor Sleep,Rural,1.995,2.755,47.03459638,1,-0.880461016
16,Male,5.12,Smartphone,TRUE,0.43,Poor Sleep,Rural,2.2016,2.9184,14.75494234,1,0.941178415
8,Male,5.54,Smartphone,TRUE,0.57,Poor Sleep,Rural,3.1578,2.3822,47.03459638,1,0.242786301
12,Male,3.12,Smartphone,TRUE,0.47,Poor Sleep,Rural,1.4664,1.6536,47.03459638,1,0.434844133
11,Male,4.32,Smartphone,TRUE,0.32,Poor Sleep,Rural,1.3824,2.9376,47.03459638,1,-0.024930676
8,Male,3.2,Smartphone,TRUE,0.42,Poor Sleep,Rural,1.344,1.856,47.03459638,1,-0.35666693
13,Male,5.02,Smartphone,TRUE,0.5,Poor Sleep,Rural,2.51,2.51,47.03459638,1,0.190406893
10,Male,4.54,Smartphone,TRUE,0.46,Poor Sleep,Rural,2.0884,2.4516,25.60749588,1,-1.17145773
15,Male,7.52,Smartphone,TRUE,0.39,Poor Sleep,Rural,2.9328,4.5872,12.6029654,1,0.66182157
8,Male,6.57,Smartphone,TRUE,0.51,Poor Sleep,Rural,3.3507,3.2193,12.6029654,1,0.283525841
14,Male,4.97,Smartphone,TRUE,0.42,Poor Sleep,Rural,2.0874,2.8826,25.60749588,1,2.186644353
11,Male,5.06,Smartphone,TRUE,0.44,Poor Sleep,Rural,2.2264,2.8336,12.6029654,1,0.720020913
16,Male,4.9,Smartphone,TRUE,0.31,Poor Sleep,Rural,1.519,3.381,12.6029654,1,1.622110727
15,Male,3.27,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.0791,2.1909,14.75494234,1,0.690921241
8,Male,3.91,Smartphone,TRUE,0.41,Poor Sleep,Rural,1.6031,2.3069,25.60749588,1,-0.857181279
15,Male,4.04,Smartphone,TRUE,0.34,Poor Sleep,Rural,1.3736,2.6664,47.03459638,1,1.366033618
16,Male,4.06,Smartphone,TRUE,0.49,Poor Sleep,Rural,1.9894,2.0706,14.75494234,1,0.044908535
8,Male,6.99,Smartphone,TRUE,0.49,Poor Sleep,Rural,3.4251,3.5649,14.75494234,1,1.104136575
14,Male,4.97,Smartphone,TRUE,0.39,Poor Sleep,Rural,1.9383,3.0317,47.03459638,1,-2.172486428
17,Male,4.93,Smartphone,TRUE,0.48,Poor Sleep,Rural,2.3664,2.5636,25.60749588,1,0.493043475
8,Male,8.12,Smartphone,TRUE,0.46,Poor Sleep,Rural,3.7352,4.3848,14.75494234,1,-0.141329362
13,Male,4.33,Smartphone,TRUE,0.44,Poor Sleep,Rural,1.9052,2.4248,25.60749588,1,-0.76406233
14,Male,4.95,Smartphone,TRUE,0.44,Poor Sleep,Rural,2.178,2.772,47.03459638,1,0.749120584
18,Male,3.37,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.1121,2.2579,47.03459638,1,-0.461425748
9,Male,3.01,Smartphone,TRUE,0.59,Poor Sleep,Rural,1.7759,1.2341,47.03459638,1,1.715229675
17,Male,3.67,Smartphone,TRUE,0.41,Poor Sleep,Rural,1.5047,2.1653,25.60749588,1,-1.549753459
14,Male,4.26,Smartphone,TRUE,0.47,Poor Sleep,Rural,2.0022,2.2578,47.03459638,1,-1.503193985
16,Male,4.55,Smartphone,TRUE,0.44,Poor Sleep,Rural,2.002,2.548,47.03459638,1,-1.025959373
13,Male,3.7,Smartphone,TRUE,0.32,Poor Sleep,Rural,1.184,2.516,47.03459638,1,-2.387823996
18,Male,4.72,Smartphone,TRUE,0.43,Poor Sleep,Rural,2.0296,2.6904,47.03459638,1,1.098316641
12,Male,3.45,Smartphone,TRUE,0.32,Poor Sleep,Rural,1.104,2.346,47.03459638,1,-2.021168136
13,Male,4.99,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.6467,3.3433,47.03459638,1,-0.47888555
14,Male,5.62,Smartphone,TRUE,0.39,Poor Sleep,Rural,2.1918,3.4282,25.60749588,1,0.720020913
16,Male,5.22,Smartphone,TRUE,0.43,Poor Sleep,Rural,2.2446,2.9754,14.75494234,1,1.441692764
10,Male,3.85,Smartphone,TRUE,0.41,Poor Sleep,Rural,1.5785,2.2715,25.60749588,1,0.574522555
13,Male,4.58,Smartphone,TRUE,0.5,Poor Sleep,Rural,2.29,2.29,47.03459638,1,-0.921200556
16,Male,4.19,Smartphone,TRUE,0.41,Poor Sleep,Rural,1.7179,2.4721,14.75494234,1,-1.206377336
9,Male,3.57,Smartphone,TRUE,0.59,Poor Sleep,Rural,2.1063,1.4637,47.03459638,1,-0.810621805
16,Male,3.75,Smartphone,TRUE,0.45,Poor Sleep,Rural,1.6875,2.0625,14.75494234,1,0.958638218
9,Male,4.21,Smartphone,TRUE,0.45,Poor Sleep,Rural,1.8945,2.3155,25.60749588,1,0.300985644
14,Male,3.84,Smartphone,TRUE,0.37,Poor Sleep,Rural,1.4208,2.4192,47.03459638,1,1.360213684
16,Male,4.87,Smartphone,TRUE,0.39,Poor Sleep,Rural,1.8993,2.9707,14.75494234,1,-0.414866273
13,Male,3.4,Smartphone,TRUE,0.4,Poor Sleep,Rural,1.36,2.04,14.75494234,1,1.267094735
17,Male,4.05,Smartphone,TRUE,0.32,Poor Sleep,Rural,1.296,2.754,14.75494234,1,-0.339207128
18,Male,4.23,Smartphone,TRUE,0.32,Poor Sleep,Rural,1.3536,2.8764,12.6029654,1,-0.443965945
16,Male,5.4,Smartphone,TRUE,0.31,Poor Sleep,Rural,1.674,3.726,47.03459638,1,1.732689478
13,Male,5.05,Smartphone,TRUE,0.44,Poor Sleep,Rural,2.222,2.828,12.6029654,1,0.318445447
9,Male,3.13,Smartphone,TRUE,0.47,Poor Sleep,Rural,1.4711,1.6589,25.60749588,1,-0.769882265
13,Male,3.29,Smartphone,TRUE,0.47,Poor Sleep,Rural,1.5463,1.7437,47.03459638,1,1.47661237
10,Male,4.12,Smartphone,TRUE,0.45,Poor Sleep,Rural,1.854,2.266,25.60749588,1,-0.385766602
18,Male,4.96,Smartphone,TRUE,0.34,Poor Sleep,Rural,1.6864,3.2736,47.03459638,1,1.19143559
14,Male,5.59,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.8447,3.7453,47.03459638,1,0.21368663
10,Male,6.25,Smartphone,TRUE,0.6,Poor Sleep,Rural,3.75,2.5,47.03459638,1,-0.711682922
11,Male,7.16,Smartphone,TRUE,0.44,Poor Sleep,Rural,3.1504,4.0096,14.75494234,1,0.196226827
17,Male,5.2,Smartphone,TRUE,0.41,Poor Sleep,Rural,2.132,3.068,25.60749588,1,0.591982358
8,Male,3.77,Smartphone,TRUE,0.52,Poor Sleep,Rural,1.9604,1.8096,47.03459638,1,1.127416313
17,Male,3.47,Smartphone,TRUE,0.49,Poor Sleep,Rural,1.7003,1.7697,47.03459638,1,0.41738433
11,Male,4.14,Smartphone,TRUE,0.39,Poor Sleep,Rural,1.6146,2.5254,25.60749588,1,-0.874641082
18,Male,3.57,Smartphone,TRUE,0.48,Poor Sleep,Rural,1.7136,1.8564,14.75494234,1,-0.182068902
9,Male,4.27,Smartphone,TRUE,0.54,Poor Sleep,Rural,2.3058,1.9642,25.60749588,1,-0.048210413
9,Male,4.97,Smartphone,TRUE,0.4,Poor Sleep,Rural,1.988,2.982,47.03459638,1,0.551242818
14,Male,4.86,Smartphone,TRUE,0.39,Poor Sleep,Rural,1.8954,2.9646,47.03459638,1,-0.711682922
15,Male,5,Smartphone,TRUE,0.4,Poor Sleep,Rural,2,3,14.75494234,1,-0.199528705
18,Male,3.97,Smartphone,TRUE,0.43,Poor Sleep,Rural,1.7071,2.2629,47.03459638,1,0.434844133
16,Male,4.29,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.4157,2.8743,47.03459638,1,0.312625513
16,Male,5.04,Smartphone,TRUE,0.39,Poor Sleep,Rural,1.9656,3.0744,12.6029654,1,-0.892100885
11,Male,4.08,Smartphone,TRUE,0.5,Poor Sleep,Rural,2.04,2.04,25.60749588,1,0.405744461
18,Male,5.19,Smartphone,TRUE,0.36,Poor Sleep,Rural,1.8684,3.3216,47.03459638,1,0.13220755
14,Male,3.74,Smartphone,TRUE,0.38,Poor Sleep,Rural,1.4212,2.3188,12.6029654,1,0.708381044
15,Male,6.09,Smartphone,TRUE,0.49,Poor Sleep,Rural,2.9841,3.1059,14.75494234,1,0.161307221
11,Male,5.27,Smartphone,TRUE,0.34,Poor Sleep,Rural,1.7918,3.4782,47.03459638,1,-0.43814601
14,Male,4.18,Smartphone,TRUE,0.43,Poor Sleep,Rural,1.7974,2.3826,25.60749588,1,-1.00849957
15,Male,6.94,Smartphone,TRUE,0.44,Poor Sleep,Rural,3.0536,3.8864,25.60749588,1,0.283525841
12,Male,3.7,Smartphone,TRUE,0.3,Poor Sleep,Rural,1.11,2.59,12.6029654,1,-0.403226405
13,Male,3.45,Smartphone,TRUE,0.47,Poor Sleep,Rural,1.6215,1.8285,14.75494234,1,0.324265381
18,Male,5.75,Smartphone,TRUE,0.43,Poor Sleep,Rural,2.4725,3.2775,12.6029654,1,-0.007470873
11,Male,4.82,Smartphone,TRUE,0.39,Poor Sleep,Rural,1.8798,2.9402,14.75494234,1,1.173975787
8,Male,7.75,Smartphone,TRUE,0.59,Poor Sleep,Rural,4.5725,3.1775,47.03459638,1,-0.839721476
16,Male,4.25,Smartphone,TRUE,0.46,Poor Sleep,Rural,1.955,2.295,47.03459638,1,0.58034249
18,Male,5.69,Smartphone,TRUE,0.43,Poor Sleep,Rural,2.4467,3.2433,47.03459638,1,0.696741175
14,Male,3.36,Smartphone,TRUE,0.38,Poor Sleep,Rural,1.2768,2.0832,14.75494234,1,-0.624383908
17,Male,3.3,Smartphone,TRUE,0.35,Poor Sleep,Rural,1.155,2.145,25.60749588,1,-0.676763316
15,Male,4.7,Smartphone,TRUE,0.37,Poor Sleep,Rural,1.739,2.961,25.60749588,1,1.383493421
13,Male,6.83,Smartphone,TRUE,0.41,Poor Sleep,Rural,2.8003,4.0297,47.03459638,1,0.341725184
16,Male,5.36,Smartphone,TRUE,0.35,Poor Sleep,Rural,1.876,3.484,47.03459638,1,0.551242818
14,Male,5.16,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.7028,3.4572,47.03459638,1,-0.23444831
16,Male,4.84,Smartphone,TRUE,0.46,Poor Sleep,Rural,2.2264,2.6136,47.03459638,1,-0.752422462
11,Male,3.09,Smartphone,TRUE,0.49,Poor Sleep,Rural,1.5141,1.5759,25.60749588,1,-0.653483579
13,Male,4.6,Smartphone,TRUE,0.35,Poor Sleep,Rural,1.61,2.99,12.6029654,1,-0.065670216
18,Male,5.09,Smartphone,TRUE,0.42,Poor Sleep,Rural,2.1378,2.9522,14.75494234,1,1.464972501
9,Male,5.99,Smartphone,TRUE,0.51,Poor Sleep,Rural,3.0549,2.9351,12.6029654,1,0.312625513
14,Male,4.69,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.5477,3.1423,14.75494234,1,-0.461425748
16,Male,5.44,Smartphone,TRUE,0.32,Poor Sleep,Rural,1.7408,3.6992,47.03459638,1,-0.507985222
11,Male,6.28,Smartphone,TRUE,0.47,Poor Sleep,Rural,2.9516,3.3284,47.03459638,1,0.562882687
18,Male,5.22,Smartphone,TRUE,0.47,Poor Sleep,Rural,2.4534,2.7666,25.60749588,1,1.156515984
18,Male,4.48,Smartphone,TRUE,0.37,Poor Sleep,Rural,1.6576,2.8224,47.03459638,1,0.283525841
15,Male,4.05,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.3365,2.7135,47.03459638,1,1.563911384
13,Male,4.56,Smartphone,TRUE,0.48,Poor Sleep,Rural,2.1888,2.3712,14.75494234,1,0.440664067
16,Male,4.5,Smartphone,TRUE,0.37,Poor Sleep,Rural,1.665,2.835,25.60749588,1,-0.187888836
9,Male,6.62,Smartphone,TRUE,0.48,Poor Sleep,Rural,3.1776,3.4424,47.03459638,1,-0.793162002
16,Male,5.62,Smartphone,TRUE,0.39,Poor Sleep,Rural,2.1918,3.4282,25.60749588,1,-1.380975365
10,Female,7.1,Smartphone,TRUE,0.43,Poor Sleep,Rural,3.053,4.047,12.6029654,1,0.94699835
10,Female,6.86,Smartphone,TRUE,0.56,Poor Sleep,Rural,3.8416,3.0184,25.60749588,1,-0.473065616
14,Female,4.27,Smartphone,TRUE,0.47,Poor Sleep,Rural,2.0069,2.2631,47.03459638,1,0.644361767
16,Female,3.93,Smartphone,TRUE,0.39,Poor Sleep,Rural,1.5327,2.3973,47.03459638,1,0.644361767
14,Female,6.1,Smartphone,TRUE,0.47,Poor Sleep,Rural,2.867,3.233,47.03459638,1,-0.39740647
18,Female,4.59,Smartphone,TRUE,0.35,Poor Sleep,Rural,1.6065,2.9835,47.03459638,1,-0.106409756
12,Female,6.28,Smartphone,TRUE,0.32,Poor Sleep,Rural,2.0096,4.2704,25.60749588,1,-2.096827282
14,Female,4.13,Smartphone,TRUE,0.49,Poor Sleep,Rural,2.0237,2.1063,47.03459638,1,-0.72332279
9,Female,4.12,Smartphone,TRUE,0.47,Poor Sleep,Rural,1.9364,2.1836,47.03459638,1,-2.533322353
15,Female,4.55,Smartphone,TRUE,0.43,Poor Sleep,Rural,1.9565,2.5935,25.60749588,1,-0.182068902
12,Female,3.67,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.2111,2.4589,12.6029654,1,-0.118049625
8,Female,4.45,Smartphone,TRUE,0.59,Poor Sleep,Rural,2.6255,1.8245,25.60749588,1,0.114747747
12,Female,6.82,Smartphone,TRUE,0.32,Poor Sleep,Rural,2.1824,4.6376,47.03459638,1,2.582399884
10,Female,4.18,Smartphone,TRUE,0.59,Poor Sleep,Rural,2.4662,1.7138,47.03459638,1,0.731660781
14,Female,3.79,Smartphone,TRUE,0.4,Poor Sleep,Rural,1.516,2.274,14.75494234,1,0.027448732
17,Female,4.14,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.3662,2.7738,47.03459638,1,-0.51962509
16,Female,5.01,Smartphone,TRUE,0.36,Poor Sleep,Rural,1.8036,3.2064,25.60749588,1,-0.141329362
17,Female,6.92,Smartphone,TRUE,0.48,Poor Sleep,Rural,3.3216,3.5984,47.03459638,1,-0.76406233
18,Female,3.78,Smartphone,TRUE,0.34,Poor Sleep,Rural,1.2852,2.4948,25.60749588,1,-1.33441589
15,Female,3.83,Smartphone,TRUE,0.31,Poor Sleep,Rural,1.1873,2.6427,25.60749588,1,-0.769882265
15,Female,3.65,Smartphone,TRUE,0.44,Poor Sleep,Rural,1.606,2.044,47.03459638,1,0.405744461
15,Female,4.94,Smartphone,TRUE,0.31,Poor Sleep,Rural,1.5314,3.4086,47.03459638,1,-2.242325639
13,Female,5,Smartphone,TRUE,0.38,Poor Sleep,Rural,1.9,3.1,14.75494234,1,0.981917955
12,Female,3.65,Smartphone,TRUE,0.43,Poor Sleep,Rural,1.5695,2.0805,47.03459638,1,0.98773789
8,Female,3.58,Smartphone,TRUE,0.41,Poor Sleep,Rural,1.4678,2.1122,47.03459638,1,0.66182157
16,Female,5.13,Smartphone,TRUE,0.48,Poor Sleep,Rural,2.4624,2.6676,47.03459638,1,-0.43814601
15,Female,4.34,Smartphone,TRUE,0.38,Poor Sleep,Rural,1.6492,2.6908,47.03459638,1,-0.432326076
14,Female,5.91,Smartphone,TRUE,0.48,Poor Sleep,Rural,2.8368,3.0732,12.6029654,1,-0.525445025
18,Female,4.71,Smartphone,TRUE,0.46,Poor Sleep,Rural,2.1666,2.5434,25.60749588,1,0.859699335
11,Female,5.59,Smartphone,TRUE,0.46,Poor Sleep,Rural,2.5714,3.0186,47.03459638,1,-0.007470873
15,Female,5.56,Smartphone,TRUE,0.39,Poor Sleep,Rural,2.1684,3.3916,25.60749588,1,-0.054030348
13,Female,4.25,Smartphone,TRUE,0.3,Poor Sleep,Rural,1.275,2.975,47.03459638,1,0.510503278
16,Female,3.81,Smartphone,TRUE,0.37,Poor Sleep,Rural,1.4097,2.4003,14.75494234,1,0.859699335
12,Female,6.37,Smartphone,TRUE,0.3,Poor Sleep,Rural,1.911,4.459,12.6029654,1,0.353365053
15,Female,4.07,Smartphone,TRUE,0.41,Poor Sleep,Rural,1.6687,2.4013,14.75494234,1,-0.525445025
17,Female,5.62,Smartphone,TRUE,0.41,Poor Sleep,Rural,2.3042,3.3158,25.60749588,1,0.475583673
13,Female,6.47,Smartphone,TRUE,0.45,Poor Sleep,Rural,2.9115,3.5585,47.03459638,1,2.12844501
11,Female,5.62,Smartphone,TRUE,0.31,Poor Sleep,Rural,1.7422,3.8778,25.60749588,1,0.068188272
8,Female,4.31,Smartphone,TRUE,0.46,Poor Sleep,Rural,1.9826,2.3274,14.75494234,1,0.667641504
15,Female,3.13,Smartphone,TRUE,0.42,Poor Sleep,Rural,1.3146,1.8154,47.03459638,1,-0.292647653
16,Female,3.46,Smartphone,TRUE,0.45,Poor Sleep,Rural,1.557,1.903,47.03459638,1,0.155487287
14,Female,4.48,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.4784,3.0016,47.03459638,1,-0.717502856
17,Female,4.39,Smartphone,TRUE,0.39,Poor Sleep,Rural,1.7121,2.6779,47.03459638,1,2.675518833
9,Female,7.63,Smartphone,TRUE,0.55,Poor Sleep,Rural,4.1965,3.4335,25.60749588,1,-1.014319505
15,Female,4.44,Smartphone,TRUE,0.46,Poor Sleep,Rural,2.0424,2.3976,25.60749588,1,-0.624383908
9,Female,4.39,Smartphone,TRUE,0.56,Poor Sleep,Rural,2.4584,1.9316,47.03459638,1,0.283525841
11,Female,4.79,Smartphone,TRUE,0.44,Poor Sleep,Rural,2.1076,2.6824,25.60749588,1,1.837448295
14,Female,3.14,Smartphone,TRUE,0.3,Poor Sleep,Rural,0.942,2.198,12.6029654,1,0.650181701
11,Female,4.79,Smartphone,TRUE,0.38,Poor Sleep,Rural,1.8202,2.9698,12.6029654,1,-0.176248968
15,Female,3.15,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.0395,2.1105,47.03459638,1,-0.80480187
17,Female,7.7,Smartphone,TRUE,0.34,Poor Sleep,Rural,2.618,5.082,14.75494234,1,0.062368338
9,Female,3.1,Smartphone,TRUE,0.47,Poor Sleep,Rural,1.457,1.643,12.6029654,1,0.557062753
11,Female,3.73,Smartphone,TRUE,0.49,Poor Sleep,Rural,1.8277,1.9023,14.75494234,1,-0.094769888
14,Female,4.42,Smartphone,TRUE,0.37,Poor Sleep,Rural,1.6354,2.7846,12.6029654,1,-0.007470873
16,Female,4.34,Smartphone,TRUE,0.46,Poor Sleep,Rural,1.9964,2.3436,47.03459638,1,-0.612744039
13,Female,3.74,Smartphone,TRUE,0.34,Poor Sleep,Rural,1.2716,2.4684,47.03459638,1,0.522143147
14,Female,5.5,Smartphone,TRUE,0.39,Poor Sleep,Rural,2.145,3.355,47.03459638,1,1.930567244
14,Female,5.58,Smartphone,TRUE,0.34,Poor Sleep,Rural,1.8972,3.6828,14.75494234,1,-0.449785879
12,Female,4.16,Smartphone,TRUE,0.3,Poor Sleep,Rural,1.248,2.912,12.6029654,1,2.035326061
11,Female,6.64,Smartphone,TRUE,0.45,Poor Sleep,Rural,2.988,3.652,47.03459638,1,-0.042390479
15,Female,5.1,Smartphone,TRUE,0.4,Poor Sleep,Rural,2.04,3.06,47.03459638,1,0.283525841
13,Female,6.89,Smartphone,TRUE,0.46,Poor Sleep,Rural,3.1694,3.7206,25.60749588,1,1.104136575
9,Female,3.13,Smartphone,TRUE,0.45,Poor Sleep,Rural,1.4085,1.7215,12.6029654,1,0.877159138
10,Female,4.58,Smartphone,TRUE,0.44,Poor Sleep,Rural,2.0152,2.5648,12.6029654,1,-0.426506142
16,Female,5.35,Smartphone,TRUE,0.3,Poor Sleep,Rural,1.605,3.745,14.75494234,1,0.737480715
18,Female,3.67,Smartphone,TRUE,0.41,Poor Sleep,Rural,1.5047,2.1653,47.03459638,1,0.353365053
10,Female,4.62,Smartphone,TRUE,0.55,Poor Sleep,Rural,2.541,2.079,47.03459638,1,0.656001635
9,Female,8.95,Smartphone,TRUE,0.55,Poor Sleep,Rural,4.9225,4.0275,25.60749588,1,-1.148177993
8,Female,4.84,Smartphone,TRUE,0.46,Poor Sleep,Rural,2.2264,2.6136,14.75494234,1,-0.897920819
14,Female,4.85,Smartphone,TRUE,0.38,Poor Sleep,Rural,1.843,3.007,25.60749588,1,0.021628798
17,Female,6.02,Smartphone,TRUE,0.44,Poor Sleep,Rural,2.6488,3.3712,25.60749588,1,0.330085315
14,Female,5.7,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.881,3.819,47.03459638,1,1.505712041
15,Female,5.62,Smartphone,TRUE,0.37,Poor Sleep,Rural,2.0794,3.5406,25.60749588,1,-2.067727611
15,Female,5.35,Smartphone,TRUE,0.42,Poor Sleep,Rural,2.247,3.103,25.60749588,1,-0.327567259
14,Female,4.61,Smartphone,TRUE,0.5,Poor Sleep,Rural,2.305,2.305,47.03459638,1,-0.711682922
11,Female,4.18,Smartphone,TRUE,0.37,Poor Sleep,Rural,1.5466,2.6334,14.75494234,1,-1.380975365
16,Female,4.91,Smartphone,TRUE,0.39,Poor Sleep,Rural,1.9149,2.9951,12.6029654,1,-2.533322353
15,Female,5.84,Smartphone,TRUE,0.37,Poor Sleep,Rural,2.1608,3.6792,25.60749588,1,1.569731318
13,Female,4.41,Smartphone,TRUE,0.31,Poor Sleep,Rural,1.3671,3.0429,14.75494234,1,-0.432326076
16,Female,4.95,Smartphone,TRUE,0.43,Poor Sleep,Rural,2.1285,2.8215,47.03459638,1,0.894618941
15,Female,4.73,Smartphone,TRUE,0.37,Poor Sleep,Rural,1.7501,2.9799,47.03459638,1,0.615262095
15,Female,4.69,Smartphone,TRUE,0.33,Poor Sleep,Rural,1.5477,3.1423,25.60749588,1,0.789860124
15,Female,4.19,Smartphone,TRUE,0.37,Poor Sleep,Rural,1.5503,2.6397,25.60749588,1,0.231146433
9,Female,7.73,Smartphone,TRUE,0.53,Poor Sleep,Rural,4.0969,3.6331,47.03459638,1,-0.700043053
10,Female,4.17,Smartphone,TRUE,0.58,Poor Sleep,Rural,2.4186,1.7514,25.60749588,1,-0.391586536
16,Female,6.64,Smartphone,TRUE,0.42,Poor Sleep,Rural,2.7888,3.8512,12.6029654,1,-0.216988508
18,Female,5.35,Smartphone,TRUE,0.4,Poor Sleep,Rural,2.14,3.21,14.75494234,1,0.626901964
14,Female,3.31,Smartphone,TRUE,0.46,Poor Sleep,Rural,1.5226,1.7874,47.03459638,1,-0.420686208
8,Female,8.24,Smartphone,TRUE,0.48,Poor Sleep,Rural,3.9552,4.2848,47.03459638,1,-1.974608662
17,Female,6.56,Smartphone,TRUE,0.48,Poor Sleep,Rural,3.1488,3.4112,47.03459638,1,-0.129689493
16,Female,4.98,Smartphone,TRUE,0.44,Poor Sleep,Rural,2.1912,2.7888,25.60749588,1,0.568702621
14,Female,4.68,Smartphone,TRUE,0.44,Poor Sleep,Rural,2.0592,2.6208,47.03459638,1,0.888799007
9,Female,3.38,Smartphone,TRUE,0.53,Poor Sleep,Rural,1.7914,1.5886,47.03459638,1,0.289345775
10,Female,8.08,Smartphone,TRUE,0.53,Poor Sleep,Rural,4.2824,3.7976,14.75494234,1,-0.135509428
13,Female,3.09,Smartphone,TRUE,0.49,Poor Sleep,Rural,1.5141,1.5759,47.03459638,1,0.795680058
